TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,MES_ID,VENTA_TOTAL,TARGET
423,1,C,BASE,85.18,12,6,25.6728,-100.23769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202406,924644.1,1
423,1,C,BASE,85.18,12,6,25.6728,-100.23769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202304,1158778.89,1
423,1,C,BASE,85.18,12,6,25.6728,-100.23769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202402,1034251.35,1
423,1,C,BASE,85.18,12,6,25.6728,-100.23769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202407,1046435.58,1
423,1,C,BASE,85.18,12,6,25.6728,-100.23769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202301,972812.86,1
423,1,C,BASE,85.18,12,6,25.6728,-100.23769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202311,986327.56,1
423,1,C,BASE,85.18,12,6,25.6728,-100.23769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202308,1199605.29,1
423,1,C,BASE,85.18,12,6,25.6728,-100.23769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202404,494487.62,1
423,1,C,BASE,85.18,12,6,25.6728,-100.23769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202403,1210420.68,1
423,1,C,BASE,85.18,12,6,25.6728,-100.23769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202303,1067722.29,1
423,1,C,BASE,85.18,12,6,25.6728,-100.23769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202307,1274439.75,1
423,1,C,BASE,85.18,12,6,25.6728,-100.23769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202309,1261551.09,1
423,1,C,BASE,85.18,12,6,25.6728,-100.23769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202310,1056043.01,1
423,1,C,BASE,85.18,12,6,25.6728,-100.23769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202306,1218537.98,1
423,1,C,BASE,85.18,12,6,25.6728,-100.23769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202312,1161135.5,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202303,1053433.4,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202401,986738.31,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202309,1231843.27,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202403,1076809.97,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202301,907277.85,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202306,1243185.98,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202302,923026.41,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202305,1075276.81,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202405,1373016.72,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202308,1328803.32,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202411,548711.33,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202406,1232735.22,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202407,1099370.89,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202304,978983.84,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202310,993724.82,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202312,1100961.99,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202307,1400226.67,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202404,1136727.74,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202412,294130.64,0
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202402,930544.99,1
635,1,C,BASE,120.27,14,0,25.6638,-100.25769,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202311,917354.33,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202402,1584011.75,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202303,1393372.84,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202308,1642456.61,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202311,1476916.5,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202305,1533743.97,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202412,871093.6,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202302,1216730.17,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202404,1714005.4,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202411,1780912.05,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202309,1808725.33,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202310,1579099.91,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202304,1620116.63,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202407,1984298.65,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202312,1800423.55,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202403,1871276.6,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202307,1795007.84,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202401,1704240.75,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202406,2059287.06,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202306,1637907.31,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202405,2191681.4,1
425,1,C,HOGAR,116.15,13,7,25.73241,-100.17578,HOGAR REUNIÓN,UT_DENSIDAD,202301,1298549.56,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202403,1067545.12,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202304,1078710.62,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202412,513350.08,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202301,967103.32,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202310,1104318.92,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202303,1037118.95,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202406,1108229.64,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202306,711353.13,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202307,1130331.43,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202411,988892.99,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202302,909508.1,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202309,1157644.54,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202305,1083757.09,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202407,1073591.53,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202311,989277.37,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202401,1041753.56,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202405,1192455.4,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202308,1146024.76,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202404,1002186.99,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202312,1092389.08,1
427,1,C,HOGAR,122.63,13,9,25.73371,-100.18386,HOGAR REUNIÓN,UT_DENSIDAD,202402,1002140.62,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202412,450296.44,0
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202405,1090555.7,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202407,952370.09,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202309,1250991.02,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202301,938735.13,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202411,923461.11,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202305,956182.58,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202302,894924.9,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202406,1004108.03,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202303,929814.27,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202402,854871.0,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202304,967056.8,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202308,1141857.36,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202312,1008846.45,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202311,887135.06,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202404,927019.59,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202403,938667.03,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202306,1106615.73,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202307,1189499.84,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202401,899003.68,1
431,1,C,HOGAR,119.24,13,8,25.66744,-100.2239,HOGAR REUNIÓN,UT_DENSIDAD,202310,973261.7,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202411,783553.72,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202310,795940.8,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202301,695227.25,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202302,682888.37,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202312,801597.04,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202412,350512.09,0
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202403,708714.24,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202303,820987.3,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202307,885908.89,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202311,763343.66,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202305,847452.03,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202405,981972.71,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202309,864696.91,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202407,849879.48,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202308,912708.87,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202406,872048.04,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202402,752857.73,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202304,794934.12,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202306,883903.28,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202401,738935.21,1
433,1,C,BASE,127.4,13,10,25.70933,-100.23586,HOGAR REUNIÓN,UT_DENSIDAD,202404,832436.19,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202303,835587.73,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202406,1092735.61,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202403,1072506.93,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202301,663674.02,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202306,964225.44,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202404,1060965.14,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202401,1121135.53,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202411,1035309.91,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202304,863983.78,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202402,999593.95,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202305,940888.08,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202309,1303516.1,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202407,1121056.76,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202302,623858.31,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202311,953969.32,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202312,1110386.66,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202405,1311440.73,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202412,503708.26,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202308,1021551.14,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202310,1083857.95,1
438,1,C,HOGAR,117.61,13,7,25.69605,-100.21036,HOGAR REUNIÓN,UT_DENSIDAD,202307,1018729.69,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202304,1806789.78,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202305,1896743.87,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202401,1591369.55,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202411,1688273.63,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202302,1465492.47,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202412,790079.82,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202308,2156222.1,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202402,1524477.73,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202310,1733387.8,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202303,1672180.82,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202311,1455866.93,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202407,1985522.39,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202404,1777761.0,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202403,1882451.88,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202307,2140972.06,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202405,2135838.85,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202406,2087814.76,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202309,2097586.64,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202312,1717245.26,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202306,2085067.09,1
374,1,C,BASE,107.92,13,11,25.72258,-100.14044,HOGAR REUNIÓN,UT_CARRETERA_GAS,202301,1520952.18,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202301,1061799.59,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202302,989933.14,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202411,1074952.41,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202406,1181047.1,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202405,1321107.43,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202412,557036.98,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202401,1168228.77,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202305,1129640.22,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202308,1196396.32,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202404,1120829.38,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202309,1250262.95,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202307,1221715.75,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202311,1076286.57,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202306,1184402.45,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202402,1062397.19,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202303,1084452.91,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202312,1240006.2,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202403,1040641.95,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202407,1201404.66,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202304,1106453.25,1
439,1,C,HOGAR,115.55,13,0,25.71549,-100.20702,HOGAR REUNIÓN,UT_DENSIDAD,202310,1121280.24,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202301,1280755.17,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202308,1701250.75,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202406,1736341.38,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202405,1981635.91,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202402,1422276.72,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202312,1525809.29,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202401,1512646.37,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202412,577891.3,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202304,1498064.41,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202302,1246557.37,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202310,1473554.41,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202306,1625672.72,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202311,1360591.73,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202309,1798470.72,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202411,1418498.95,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202403,1668813.08,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202303,1396332.25,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202404,1625487.52,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202305,1489257.18,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202307,1653313.33,1
372,1,CD,HOGAR,80.56,12,11,25.65999,-100.23217,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202407,1743306.1,1
441,1,CD,HOGAR,111.48,13,8,25.72353,-100.17124,HOGAR REUNIÓN,UT_DENSIDAD,202310,713268.49,1
